,Load,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,225.1889477667649,222.10458,256.40872,247.34865,218.42432,181.96585,151.33969,119.30698,111.6379,100.238464,98.58706,98.676414,105.62905,136.70189,203.52383,242.0604,258.7822,268.8417,272.29883,263.66443,267.10892,262.93146,249.40149,226.55339,205.71017
11,677.7920593952551,675.2536,734.08154,698.3827,654.5022,557.1641,475.60852,409.54102,388.9623,365.05457,360.04742,356.11774,373.88843,457.22043,636.3524,773.60333,816.4669,831.609,826.16473,803.6551,821.84204,810.9992,772.06384,703.556,617.9497
12,293.2230761514891,291.75446,311.5626,303.89526,279.77887,238.30006,216.45992,189.41077,184.91107,174.01108,172.89276,171.96225,179.38481,212.58305,280.10052,334.9115,350.8534,357.44095,357.36066,346.1259,354.80634,347.92596,335.16,307.9631,272.264
13,312.53379951565904,312.5059,313.16565,307.16425,304.18097,292.70007,286.6201,287.16446,287.19824,287.99457,287.82828,287.774,292.0071,308.14236,318.8772,322.6573,323.24994,323.00082,320.39084,319.41034,319.31415,318.2799,319.38013,318.7381,316.90308
14,129.02804066764932,128.9964,129.24628,126.718445,125.53038,120.96744,118.32968,118.545296,118.52295,118.89709,118.8285,118.80604,120.5537,127.21507,131.64685,133.20744,133.45212,133.38869,132.27177,131.86697,131.82722,131.40033,131.85455,131.58948,130.83188
15,172.03740866077592,172.02208,172.38518,168.95798,167.43954,161.26593,157.77289,158.06038,158.0306,158.52954,158.43279,158.40805,160.7383,169.6202,175.52916,177.61,177.9362,177.85167,176.36243,175.82268,175.76967,175.20041,175.80605,175.45267,174.44255
16,293.9913016493261,304.37418,322.20953,309.18488,298.8382,277.54163,253.85265,231.49843,221.8671,218.33952,217.10077,217.06715,223.73969,243.54944,269.30194,274.82315,278.55487,277.44528,276.594,278.40683,276.93616,272.733,272.40082,278.0882,293.2539
17,347.54480665064864,347.45956,348.2473,341.68774,338.12357,325.78467,318.55472,319.30887,319.24863,320.25644,320.0612,320.0113,324.7187,342.6615,354.59888,358.80328,359.4614,359.18433,356.28198,355.19162,355.08463,353.93457,355.15814,354.44418,352.40347
18,1256.165200646231,1233.9789,1376.2477,1328.1222,1217.0492,1041.5264,892.17896,769.7214,737.23065,686.462,678.7688,680.9608,693.7878,861.3986,1171.4546,1410.3593,1488.0815,1496.1042,1509.372,1474.0688,1466.9926,1464.3413,1399.0251,1285.216,1172.6176
20,276.59274305859185,276.52487,277.1734,271.8407,269.23224,259.27487,253.65907,254.12126,254.0733,254.87589,254.72832,254.68022,258.42648,272.71463,282.2066,285.55298,286.0765,285.94052,283.54623,282.67847,282.59323,281.67795,282.65186,282.08356,280.4595
23,1657.877994783013,1634.1327,1822.9904,1768.2195,1610.3094,1370.5996,1180.0344,1002.8269,963.9141,885.3143,876.8571,876.1287,912.8095,1120.1206,1548.7373,1875.6091,1979.724,1982.3804,1999.551,1948.2335,1955.7535,1939.5114,1842.0758,1696.1835,1547.9529
24,137.74359680968666,137.73131,138.03275,135.35428,134.06229,129.11931,126.34022,126.562515,126.5289,126.9283,126.855034,126.83113,128.6968,135.8082,140.53406,142.1943,142.46649,142.36307,141.20645,140.7743,140.73186,140.27611,140.76102,140.47803,139.66927
25,239.307419996776,247.6837,260.23584,251.23651,242.50679,225.90924,208.11052,191.99498,185.07423,182.13878,182.13298,182.13335,186.50308,202.84663,222.23625,226.57237,229.90747,228.50703,227.06287,229.2161,227.85938,224.20142,224.03618,227.911,238.77202
26,266.2367187508073,266.06726,289.05072,275.8358,255.2838,216.93498,187.31204,163.28784,153.1783,144.34668,143.0998,141.92465,148.68808,180.73947,253.2711,306.53177,324.601,326.81992,325.98868,316.04684,326.67447,320.53323,305.25848,279.16644,244.241
27,1061.3075903924364,1061.6852,1136.4381,1097.1414,1022.08466,905.0564,825.04016,741.91864,716.4278,693.69385,686.49347,683.5832,717.16473,818.0548,1009.8596,1149.859,1204.0599,1216.0862,1211.4249,1180.7546,1197.874,1176.0267,1164.939,1088.717,1013.17993
29,215.04677665390253,215.02757,215.48149,211.3521,209.21733,201.58244,197.17236,197.59074,197.53825,198.16187,198.04755,198.23466,200.92285,212.02512,219.41151,221.99524,222.42024,222.25868,220.45302,219.7783,219.71213,219.00055,219.75763,219.31581,218.05315
30,2097.300243946284,2033.9811,2193.659,2134.769,1943.2145,1613.7379,1448.5516,1271.3601,1216.8124,1160.9038,1142.8881,1136.0648,1183.8431,1454.2567,2004.9487,2530.8955,2678.7249,2753.439,2806.1086,2619.256,2713.2266,2640.321,2559.2354,2270.1396,1893.8899
31,357.0689802155298,356.98135,357.7908,350.93442,347.3178,334.71252,327.4626,328.05933,327.99744,329.0329,328.84286,328.78104,333.6173,352.05188,364.31622,368.60632,369.31207,369.1366,366.04556,364.92532,364.81546,363.6337,364.89096,364.15744,362.06085
32,156.26689975782952,156.25294,156.58282,153.58212,152.09048,146.35004,143.31004,143.58223,143.59912,143.99728,143.91414,143.887,146.00356,154.07118,159.4386,161.32864,161.62497,161.50041,160.19542,159.70517,159.65707,159.13995,159.69006,159.36905,158.45154
33,2052.3243085718123,1980.5852,2162.2473,2109.614,1920.9324,1592.5869,1416.7274,1233.3357,1149.0419,1098.5557,1082.7133,1097.9509,1124.2975,1407.1881,1973.4072,2491.3623,2628.042,2689.3428,2683.751,2559.1243,2676.7578,2602.972,2517.923,2226.9424,1834.2865
34,305.40850894924927,328.11423,358.47354,350.93674,322.7587,291.73843,250.48184,209.56602,187.88887,181.34685,179.61981,179.78468,186.86357,212.49274,251.36409,264.04047,269.53192,266.26846,264.23917,271.54202,268.06998,260.8167,259.04245,270.78284,300.6518
35,541.352799001294,531.5222,617.0972,593.2178,525.736,437.35217,362.70654,287.07098,269.6871,245.04308,237.63084,238.19235,252.88963,330.18463,483.62793,603.6451,627.814,660.092,655.5395,631.47504,647.41724,630.72064,605.6967,547.3087,492.28262
3,203.05936897849045,201.99031,198.46185,196.77829,189.33908,185.28062,185.77983,185.7889,186.08617,186.3248,186.3703,189.0127,199.77615,206.29117,208.8603,209.04013,209.02486,207.17784,207.1046,206.88242,205.89786,206.5844,206.22481,205.16515,207.1167
4,355.28856795495494,374.33307,365.18387,332.35907,288.0225,248.8954,210.1437,199.91396,187.68645,185.75989,187.07207,192.89787,238.00453,320.61795,387.6891,406.68024,409.6805,409.5741,401.62283,402.94153,400.9125,381.80554,351.97345,325.01416,324.0801
5,169.19558718394345,168.30476,165.36476,163.962,157.75275,154.38176,154.79773,154.79327,155.05296,155.25179,155.28975,157.49141,166.45992,171.88849,174.0291,174.17891,174.16629,172.62723,172.56622,172.38115,171.56071,172.1328,171.8331,170.95018,172.56813
6,70.95134771114101,70.5778,69.34492,68.64312,66.157326,64.739265,64.89995,64.91683,65.02071,65.104065,65.119995,66.03778,69.804184,72.0806,72.97827,73.04109,73.03578,72.45733,72.36483,72.28718,71.943146,72.18302,72.057365,71.69064,72.365585
7,431.1106445954289,453.054,433.51733,407.46222,339.16904,305.9818,266.85016,256.4079,240.22734,237.69958,238.48952,247.94078,294.8775,401.41882,479.92142,503.43817,510.77936,504.44125,490.94418,505.73795,498.45764,476.2284,440.31152,392.92392,393.81003
9,104.4372181477677,103.887375,102.07262,101.0396,97.380615,95.29328,95.51044,95.5473,95.7076,95.83029,95.85376,97.21273,102.74861,106.09939,107.42075,107.513214,107.5054,106.591866,106.517784,106.40351,105.897095,106.25023,106.06527,105.52026,106.51897
10,234.94308875526485,250.88011,249.36351,216.34254,182.18826,151.42879,118.98445,110.13304,99.803024,97.840065,98.59626,105.66201,136.12337,201.39967,252.6348,260.55258,269.31473,271.1902,264.39078,267.6791,262.5204,249.33731,227.24147,206.1012,206.83382
11,692.7806199164082,728.97675,702.8702,651.3292,553.00073,480.11105,410.20578,386.34958,363.60803,357.7932,357.25732,373.9244,458.16696,635.45593,777.6352,809.1211,816.3802,829.30804,803.06134,825.3214,810.9407,770.7922,701.8143,620.2496,624.1783
12,297.26597638317514,305.68317,299.6146,278.86755,236.88123,216.20866,188.15332,182.23694,173.01936,172.51149,172.73576,179.62967,213.91849,278.65942,333.92056,350.4576,356.77,358.32794,346.5423,354.22174,347.46692,335.00067,306.8574,272.8744,263.71494
13,313.7985212373,312.14642,306.69373,303.97543,292.45865,286.49118,287.09552,287.1095,287.75964,287.9377,288.00806,292.09152,308.7248,318.79285,322.76303,323.04083,323.01736,320.1631,320.04996,319.7066,318.185,319.24594,318.69012,317.0527,320.0685
14,129.5501748047764,128.8612,126.57498,125.33557,120.79674,118.18077,118.52596,118.52261,118.72143,118.87363,118.902725,120.588524,127.45557,131.61205,133.25111,133.36581,133.35612,132.22285,132.13103,131.9893,131.36108,131.79915,131.56973,130.89366,132.1387
15,172.7335875956793,171.82423,168.82265,167.11415,160.98688,157.61002,158.03464,158.03015,158.29523,158.49825,158.54251,160.78468,169.94072,175.48273,177.66815,177.82114,177.80821,176.29723,176.17476,175.98575,175.14821,175.73216,175.42627,174.5249,176.18498
16,312.06299772786565,322.09647,308.96994,298.40982,278.11932,253.89906,231.51218,221.92323,217.91524,217.08151,217.08588,223.46843,242.94516,269.31912,274.43118,278.3998,277.56937,276.83392,278.6345,276.62915,272.77808,272.33447,277.7491,293.456,306.41736
17,348.9512064285151,347.09534,341.0505,338.1574,325.3733,318.39905,319.26538,319.2477,319.7833,320.1933,320.2828,324.81244,343.30917,354.50494,358.92,359.2307,359.2028,356.0287,355.90292,355.52112,353.829,355.00885,354.3909,352.56992,355.92355
18,1292.307999905444,1365.7733,1328.0419,1212.1669,1026.4166,895.62146,775.5598,727.4244,680.13324,676.4279,678.0744,701.462,862.7254,1179.7535,1414.1761,1489.8936,1502.8484,1501.5297,1473.921,1468.962,1460.9388,1402.724,1282.8485,1171.1835,1176.2626
20,277.71202311961747,276.23502,271.44736,269.01855,258.88785,253.39706,254.07979,254.0726,254.49878,254.82686,254.88747,258.50125,273.22177,282.13235,285.64566,285.89313,285.8708,283.4414,283.2445,282.94073,281.59412,282.53293,282.04114,280.59195,283.2609
23,1706.8088450240389,1814.702,1765.4554,1606.4971,1367.594,1167.6835,1002.23224,961.38684,887.7546,875.13654,877.2502,905.07605,1123.8135,1557.3346,1870.6901,1973.4276,1998.2764,1999.3372,1953.0444,1953.1194,1939.2145,1856.7507,1693.5237,1547.5275,1544.526
24,138.3009999423147,137.57292,135.18118,133.79117,128.89594,126.19218,126.55156,126.538284,126.7408,126.90325,126.934296,128.734,136.06485,140.50215,142.24666,142.36,142.36401,141.23656,141.05618,140.90488,140.23424,140.70189,140.45694,139.73517,141.06438
25,252.43635447417927,260.10223,251.59552,241.58446,226.26382,207.99493,192.83307,184.88321,182.22398,182.07053,182.10341,186.68631,202.88013,222.40495,226.47809,229.55386,228.40155,226.9373,229.54436,227.8758,224.33878,223.79552,228.20853,238.87816,247.71342
26,271.3185783290264,280.76025,275.1666,254.62424,216.05383,185.5756,161.6859,152.6063,144.22278,142.45103,141.65784,148.79156,179.29755,251.82167,307.3019,323.37897,330.9713,323.96164,316.82837,325.86908,320.71567,305.20227,278.80554,244.27083,249.93437
27,1084.95834135194,1122.4365,1096.151,1021.53577,906.0721,826.9377,741.73193,716.755,694.60156,687.74524,683.57324,713.77527,826.64636,1013.8968,1137.0735,1204.646,1219.3616,1210.2941,1186.3555,1187.3822,1179.8191,1163.5715,1088.5953,1015.06305,1016.433
29,215.91700038658223,214.78023,211.02832,209.15796,201.32797,197.01251,197.50162,197.55289,197.86908,198.12279,198.17126,200.96426,212.42589,219.35342,222.08525,222.25392,222.26021,220.49995,220.21848,219.98215,218.93526,219.66525,219.28288,218.15613,220.23122
30,2093.3548478279245,2163.6929,2107.4485,1938.0807,1620.3297,1432.5277,1268.8413,1202.9629,1163.0447,1139.3969,1140.0286,1201.6996,1443.4205,2010.8274,2514.006,2682.5957,2763.386,2785.7295,2632.0469,2720.1663,2643.4485,2538.9424,2262.4175,1875.1593,1832.5337
31,358.51392119824146,356.60718,350.39673,347.29117,334.2673,327.1245,328.00577,327.99655,328.5467,328.968,329.04834,333.71368,352.71722,364.21997,368.7558,369.03592,369.0464,365.91034,365.65604,365.26385,363.52548,364.73737,364.10266,362.23184,365.6773
32,156.89926061865,156.07321,153.34686,151.98772,146.22932,143.24559,143.54776,143.55475,143.87982,143.96886,144.00403,146.04576,154.3624,159.39642,161.38152,161.52042,161.50868,160.08154,160.02498,159.8533,159.0925,159.62297,159.34506,158.52635,160.03426
33,2050.1621023844914,2120.6433,2086.9656,1911.314,1586.2079,1411.353,1228.977,1141.9119,1094.6505,1077.7678,1085.723,1139.502,1402.5161,1970.2966,2492.804,2627.6301,2681.581,2686.866,2571.1558,2669.955,2609.287,2528.0632,2238.4307,1840.3431,1782.758
34,338.5290506243764,359.5207,350.59833,322.56644,292.25586,249.30135,209.22496,188.09383,181.51518,179.76903,179.61981,186.79926,212.44362,251.36826,262.97647,269.64844,266.7365,264.2411,271.2703,268.42044,261.00558,258.1562,271.373,299.90994,332.85193
35,563.2581148787938,609.11487,592.7115,520.40674,427.19928,365.45428,289.0015,268.29742,243.50113,236.93239,238.48152,252.6369,328.55765,484.45914,592.51746,622.6586,663.30255,656.89435,629.1673,646.2711,634.21936,605.02026,547.62604,493.83527,493.12466
3,203.43231203575988,199.28796,197.6089,189.4757,185.46645,185.81665,185.7196,186.3684,186.19257,186.59148,188.87112,199.51901,206.28343,208.3797,209.25798,208.98695,207.52844,207.1885,206.66951,205.96402,206.63354,206.22787,205.02393,207.11482,208.12761
4,392.1305313847503,372.29984,334.8679,296.03302,244.54135,212.29765,200.11513,188.57121,185.68907,186.72588,195.90018,236.57182,323.5173,387.21228,407.02914,409.75848,411.19827,401.3495,402.09802,401.43942,383.07346,352.84027,326.09238,323.62164,352.84897
5,169.5063353157746,166.05307,164.65408,157.87724,154.51491,154.8284,154.74754,155.27617,155.14163,155.474,157.3735,166.24564,171.88197,173.62871,174.36043,174.13463,172.91936,172.63611,172.20369,171.61588,172.17368,171.83572,170.83249,172.57469,173.42711
6,71.08165843093639,69.63356,69.046906,66.1749,64.80418,64.92656,64.88868,65.11933,65.05789,65.197266,65.99381,69.73765,72.077896,72.810326,73.11723,73.02251,72.512886,72.394844,72.2128,71.96626,72.20021,72.05845,71.63779,72.37188,72.72581
7,473.1246209908084,447.9287,407.33386,362.73404,304.43634,267.92825,255.89503,240.42921,238.02892,238.32841,247.6772,295.9551,404.18237,478.1419,504.25467,510.9322,505.50668,491.62982,506.21277,498.27695,480.18893,441.89658,394.26926,396.72534,434.37057
9,104.62902971314722,102.49751,101.63396,97.40646,95.38882,95.56898,95.511894,95.84537,95.76232,95.96746,97.13997,102.61635,106.09541,107.17355,107.62528,107.48588,106.73575,106.54746,106.29401,105.931145,106.27549,106.06686,105.44764,106.523,107.04917
10,265.35168346926486,252.72337,217.76158,177.28552,151.47827,120.44401,110.82229,100.51607,98.14679,97.82562,105.193016,136.02258,203.35457,247.3366,265.45886,269.3378,271.40543,264.17194,267.89862,261.71912,249.47691,227.62196,205.21002,206.79515,235.00597
11,767.0671735355417,723.01996,655.1059,569.40063,478.64633,408.3888,388.2944,361.35654,359.35556,353.90073,377.94763,454.7898,636.05725,777.48865,822.9752,818.2554,817.93286,797.365,822.8497,813.04553,770.85,704.69336,621.56305,626.60016,705.7132
12,324.50972223850044,311.81427,280.85565,244.68668,214.02664,188.25804,182.53471,173.83238,171.92107,172.9963,179.61127,213.28387,280.5844,334.56778,350.7141,358.45895,357.3352,345.68292,354.44894,348.99686,336.48453,308.8066,271.64096,265.03204,302.729
13,314.37485012311106,307.9703,305.37567,292.8384,286.56934,287.07315,287.00244,288.0051,287.73718,288.34985,291.87274,308.32745,318.78088,322.02032,323.37753,322.95865,320.70483,320.1795,319.37762,318.28723,319.32193,318.69504,316.83435,320.06558,321.63074
14,129.78810934827732,127.14857,126.0156,120.82881,118.326035,118.532455,118.48754,118.89235,118.78932,119.04378,120.49824,127.29147,131.60706,132.9445,133.50485,133.33192,132.40137,132.1678,131.85344,131.40337,131.83044,131.57169,130.80359,132.13748,132.78369
15,173.05083369259728,169.52547,168.0971,161.1051,157.74501,158.06598,157.98338,158.52313,158.38579,158.7251,160.65909,169.72197,175.47617,177.25935,178.00647,177.77592,176.53525,176.2238,175.80466,175.20442,175.77399,175.42888,174.40477,176.18336,177.04498
16,328.4110171275799,309.49588,299.8183,277.55682,253.79697,231.0359,221.62419,217.99922,217.17088,217.12372,223.37366,244.93753,268.4672,274.58832,278.32178,277.577,277.06522,278.41888,276.82373,272.62,272.39838,277.74216,293.33215,307.32834,320.03036
17,349.59209746653016,342.48233,339.58478,325.6081,318.71826,319.32016,319.48154,320.2436,319.9661,320.6516,324.55872,342.86728,354.4917,358.09406,359.6034,359.13916,356.6312,356.04694,355.1552,353.94284,355.09332,354.3962,352.32715,355.92035,357.6608
18,1426.9093909143255,1355.6891,1226.4244,1026.8535,891.6065,773.99664,737.0451,685.7625,675.9746,678.27136,693.0014,862.5626,1188.7157,1387.2279,1485.1571,1504.4688,1504.5302,1474.7795,1480.3448,1466.6648,1400.2764,1285.6968,1177.818,1173.2651,1293.546
20,278.22207479299624,272.5637,270.24866,259.16238,253.66208,254.13017,253.99748,254.86522,254.64429,255.19073,258.30774,272.87018,282.12134,284.98145,286.1895,285.8203,283.82413,283.3234,282.6495,281.68463,282.60016,282.04532,280.3989,283.2584,284.6435
23,1889.5312591174168,1807.3011,1592.205,1422.5272,1179.2585,1002.4607,959.2346,888.494,879.8114,877.17615,916.3565,1120.8334,1574.2466,1866.9366,1974.0259,1992.4307,1998.1311,1957.3541,1954.0441,1942.4211,1848.0641,1694.308,1548.936,1547.3503,1709.5228
24,138.55500643313252,135.73236,134.58424,128.93011,126.300255,126.557274,126.495445,126.93302,126.81329,127.08493,128.63762,135.88968,140.49687,141.92465,142.51749,142.35196,141.34482,141.11475,140.75986,140.27937,140.73535,140.45909,139.63905,141.06306,141.75291
25,264.26302539109724,251.88326,242.77847,225.95784,208.42041,192.3496,184.78358,182.10654,182.18484,182.09563,186.51526,201.8048,222.316,226.62909,229.25584,228.16165,227.06747,228.91896,227.92157,224.31017,224.00783,227.80316,239.67543,247.38348,258.7758
26,299.9969072378351,280.73404,254.62935,218.67052,189.73058,159.6003,152.93343,144.35493,142.6433,141.87537,150.11647,178.88791,254.23529,304.9915,322.41614,329.1452,326.66058,316.3231,327.13565,319.82977,304.71423,276.31537,244.59962,249.84383,274.03333
27,1166.9705868382964,1107.7783,1018.04785,919.9973,825.35895,742.5286,718.8624,688.06067,685.8109,685.44037,717.2115,827.94025,1011.56055,1137.1417,1204.8564,1217.1406,1217.2552,1177.047,1195.4023,1166.8713,1162.092,1086.3927,1014.31964,1017.77765,1091.2444
29,216.31355803691724,211.90678,210.12141,201.49486,197.21011,197.5825,197.46732,198.16913,197.98224,198.40634,200.83041,212.22356,219.3452,221.57419,222.5081,222.2414,220.66904,220.30978,219.75583,219.0056,219.7175,219.2862,218.00595,220.22923,221.30615
30,2310.5524298337355,2184.7742,1925.8477,1683.9622,1475.8882,1270.0054,1206.8042,1155.3936,1143.3715,1137.0051,1192.3278,1452.8834,2026.7869,2540.3594,2660.378,2772.1128,2816.3926,2641.8477,2716.9084,2647.6543,2561.122,2268.1062,1877.3494,1815.0406,2181.411
31,359.1723753169455,351.86777,348.89084,334.56705,327.40656,328.07098,327.89948,329.01978,328.7346,329.43896,333.4637,352.26328,364.20618,367.90735,369.4579,369.01517,366.40433,365.75793,364.88785,363.6423,364.8244,364.10788,361.98248,365.67407,367.46225
32,157.18742506155553,153.98515,152.68784,146.4192,143.28467,143.53658,143.50122,144.00255,143.86859,144.17493,145.93637,154.16373,159.39044,161.01016,161.68877,161.47932,160.35242,160.08975,159.68881,159.14362,159.66096,159.34752,158.41718,160.03279,160.81537
33,2273.630618974826,2190.106,1876.8724,1654.8542,1416.8066,1224.1064,1144.5195,1092.2031,1072.1628,1082.998,1136.8807,1402.3141,1949.8856,2487.597,2637.0498,2688.151,2683.7615,2571.236,2669.7656,2606.3005,2525.6008,2254.133,1839.4814,1779.121,2129.8372
34,368.9444401598773,350.4924,322.05396,291.72507,250.31009,208.98401,188.1633,180.92308,179.93407,179.81302,186.47174,212.8671,251.50333,261.9664,269.049,266.30283,264.01178,271.69205,267.99722,260.67868,258.49228,270.29156,301.80988,337.47723,352.19467
35,635.7928206387937,607.08844,524.1546,436.27557,357.7383,288.6456,268.64243,243.43713,236.32106,238.36794,253.65215,324.674,482.51694,603.00934,650.09827,657.47485,659.0409,627.7789,643.9515,632.95056,605.196,547.5356,492.1654,497.1885,552.4067
3,198.91555723105208,196.57057,190.00102,185.44931,185.85226,185.82222,186.19453,186.36754,186.54877,189.2072,199.64473,206.23431,208.64355,209.15446,208.89638,207.44437,207.38124,206.8335,205.90465,206.71793,206.27335,205.12846,207.14418,208.10686,202.3836
4,375.4202691433397,340.14917,306.98,259.30624,218.1897,201.24942,189.68729,186.80278,186.29182,192.64258,234.24998,320.84128,386.73892,405.58508,410.15973,409.0018,401.0753,401.03525,400.5767,381.50848,353.89462,325.7823,322.23337,353.80325,353.17453
5,165.7428301635972,163.78885,158.3149,154.5223,154.84926,154.83304,155.14325,155.27547,155.43842,157.6535,166.3504,171.84102,173.84848,174.27428,174.05916,172.84929,172.7967,172.34032,171.56636,172.24405,171.87354,170.91968,172.59912,173.40134,168.63112
6,69.50345082452577,68.68406,66.3886,64.81604,64.93898,64.9285,65.068504,65.11903,65.18234,66.11123,69.758224,72.08371,72.90254,73.08103,72.9909,72.48352,72.46144,72.25433,71.94555,72.2297,72.07434,71.674324,72.37862,72.71852,70.71464
7,453.8425226351007,413.85156,377.82477,323.5024,268.91885,256.76,242.07622,239.19002,238.2384,250.19545,294.07678,402.42834,478.81836,503.64243,511.76404,505.7858,493.46115,506.98712,497.20264,478.50507,438.1208,392.4179,396.77658,435.09845,428.61978
9,102.3059785324395,101.09987,97.721054,95.4063,95.58726,95.571846,95.7753,95.844925,95.9455,97.31278,102.68103,106.07014,107.30925,107.572044,107.439316,106.69249,106.66004,106.39903,105.900604,106.318886,106.09022,105.50142,106.5381,107.03324,104.08881
10,252.7086180537649,222.22803,186.69135,152.61986,121.39379,110.467186,100.81665,98.452576,98.45907,105.215004,136.90886,202.32935,252.73982,263.80374,267.85968,272.68796,264.5611,268.49057,261.62152,248.6598,226.43039,205.00017,207.90463,234.48145,234.71414
11,734.6403053321507,653.0255,586.3531,496.61865,410.81012,389.59924,363.59372,358.8897,357.1957,373.5624,451.25735,640.3232,769.67615,820.26825,832.688,829.02405,802.3214,824.476,808.242,770.2022,704.3677,620.2824,628.4134,701.3288,686.4029
12,311.86413827400537,285.8268,257.68512,224.12247,190.92998,185.75072,175.16078,172.84416,173.40366,179.71204,212.7176,279.89587,335.13425,349.9986,356.68878,360.30548,346.13068,354.41766,348.00333,335.41284,307.68512,273.08615,263.05472,304.11688,295.81464
13,307.39486695051033,303.7709,293.61874,286.61807,287.0654,287.15836,287.73633,288.00375,288.2101,292.39206,308.5217,318.70493,322.42807,323.2176,322.81882,320.57483,320.47736,319.6309,318.19556,319.45233,318.7652,316.9961,320.1109,321.5987,312.75424
14,126.90645765476596,125.43552,121.19812,118.347664,118.57219,118.54458,118.79054,118.89181,119.01656,120.712585,127.371666,131.57578,133.11281,133.43878,133.27415,132.34772,132.3075,131.9837,131.36545,131.88432,131.60059,130.87027,132.15627,132.77043,129.11902
15,169.2086309632573,167.21388,161.62541,157.79697,158.01807,158.07074,158.38739,158.5224,158.68878,160.95015,169.82373,175.43436,177.4838,177.9184,177.6989,176.46368,176.41,175.97832,175.15398,175.84575,175.4676,174.49371,176.20833,177.02727,172.15877
16,316.2697062818742,299.54395,278.40894,252.9215,232.6136,221.73497,218.14084,217.21397,217.23448,223.2035,243.65665,268.53513,274.69272,278.12622,277.54205,276.79962,278.7185,276.9223,272.9757,272.19434,277.67648,292.947,307.65875,320.19714,311.80835
17,341.830194895014,337.86813,326.5108,318.6889,319.3813,319.32968,320.21536,320.24216,320.57812,325.1466,343.07272,354.40723,358.5475,359.4254,358.98203,356.45633,356.3782,355.43692,353.84082,355.23837,354.47427,352.50702,355.97073,357.62518,347.7899
18,1366.4231350687007,1230.0652,1051.5225,940.7994,779.7947,739.9182,693.419,678.246,677.3081,706.72235,844.7405,1190.0554,1412.3145,1481.4594,1500.756,1500.8486,1475.9957,1481.0392,1464.4794,1402.8121,1285.89,1176.1107,1178.5315,1301.4701,1290.4082
20,272.0447823042978,268.8916,259.8436,253.65732,254.06958,254.13783,254.64706,254.86406,255.13144,258.7333,273.04205,282.05423,285.34906,286.04105,285.695,283.68512,283.62277,282.92877,281.60333,282.71564,282.10748,280.54172,283.29852,284.6152,276.7878
23,1808.487247988719,1630.9073,1391.7451,1224.8073,1029.584,959.4413,885.19336,886.76337,881.53894,908.5158,1120.8353,1552.5039,1872.092,1960.5101,1997.0382,1986.7845,1957.9369,1961.4551,1938.7227,1844.9094,1692.3494,1542.8278,1555.9011,1707.4059,1703.5977
24,135.47870559989434,133.88152,129.40257,126.38858,126.51887,126.561066,126.81939,126.932434,127.05584,128.86646,135.97533,140.4634,142.1043,142.45233,142.27122,141.30133,141.24452,140.84088,140.23889,140.79282,140.48999,139.71031,141.08311,141.73872,137.84076
25,254.9023111342573,242.0276,226.2086,208.13629,192.24805,184.83438,182.10323,182.08324,182.23436,186.55568,201.9903,221.792,226.54013,229.60258,228.45673,226.56612,229.15398,228.29646,224.3579,223.86064,227.89977,237.92874,247.53946,258.7654,251.75607
26,287.47526817692983,261.2256,233.93404,196.51181,164.58392,154.32126,145.87102,143.31361,141.67877,148.90598,179.23969,250.62268,305.429,324.00818,329.3528,326.96408,318.77673,325.66565,320.26758,305.18243,277.0534,243.9321,250.59422,273.79388,268.37045
27,1123.549008311427,1031.0894,908.9001,853.5946,746.0199,720.25946,692.1216,685.64185,683.55164,716.30566,822.69824,1009.0542,1151.7389,1205.1294,1217.2477,1211.5681,1178.8988,1197.797,1179.0892,1160.6033,1083.2484,1010.90485,1017.3176,1090.8483,1072.1248
29,211.51080427174867,209.01727,202.0318,197.21481,197.62036,197.58842,198.01457,198.16823,198.36096,201.1877,212.28618,219.3631,221.85472,222.39804,222.12363,220.60114,220.51254,219.88222,218.94249,219.80722,219.33447,218.11714,220.26045,221.28412,215.19843
30,2219.7728686611345,1966.0127,1687.2902,1467.3763,1282.0259,1209.4015,1168.6257,1148.8397,1145.2543,1190.6697,1469.2338,1980.315,2525.347,2666.3452,2754.3445,2811.2917,2637.4617,2724.9568,2655.1726,2558.0586,2273.1523,1881.3389,1822.4186,2177.2852,2132.258
31,351.19776432375204,347.12717,335.45853,327.46033,328.11514,328.08075,328.73804,329.01828,329.36346,334.05704,352.48514,364.11948,368.37314,369.2753,368.8196,366.29156,366.1444,365.24844,363.53745,364.97333,364.18832,362.16696,365.72586,367.42554,357.3208
32,153.69743347525517,151.88545,146.80937,143.30904,143.5327,143.57918,143.86816,144.00188,144.10506,146.19603,154.26085,159.35246,161.21404,161.6088,161.40941,160.28741,160.23868,159.81544,159.09778,159.72617,159.3826,158.49805,160.05545,160.79935,156.37712
33,2182.337158189658,1957.1554,1650.8888,1507.9207,1227.8296,1146.809,1096.8695,1084.6506,1075.7483,1143.4436,1427.1589,1943.201,2481.9333,2643.382,2696.33,2672.2417,2571.8364,2686.258,2599.6245,2520.1492,2251.25,1836.0856,1785.9648,2123.544,2085.0242
34,351.593374412366,323.686,291.6613,250.54967,209.73859,188.02199,181.45174,179.9043,179.99788,186.99258,212.52074,251.20917,262.67093,268.996,266.63196,264.107,271.96237,268.3216,260.84372,258.02008,270.52405,302.02316,333.8523,353.45084,347.9884
